miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	148349	6399.078285	N
hsa-let-7a-2	148589	6409.430756	Y
hsa-let-7a-3	148457	6403.736897	N
hsa-let-7b	249035	10742.198874	N
hsa-let-7c	98278	4239.250792	Y
hsa-let-7d	9799	422.682783	N
hsa-let-7e	18266	787.909349	N
hsa-let-7f-1	40823	1760.912260	N
hsa-let-7f-2	41511	1790.589345	N
hsa-let-7g	10566	455.767556	N
hsa-let-7i	5528	238.451926	N
hsa-mir-100	86580	3734.654079	N
hsa-mir-101-1	180268	7775.913854	N
hsa-mir-101-2	181607	7833.672017	N
hsa-mir-103a-1	181932	7847.690989	Y
hsa-mir-103a-2	183786	7927.663831	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	873	37.657115	N
hsa-mir-105-2	861	37.139491	N
hsa-mir-106a	366	15.787519	Y
hsa-mir-106b	9051	390.417580	N
hsa-mir-107	1661	71.647730	Y
hsa-mir-10a	513	22.128408	N
hsa-mir-10b	1205	51.978034	N
hsa-mir-1-1	111	4.788018	N
hsa-mir-1178	2	0.086271	N
hsa-mir-1179	58	2.501847	N
hsa-mir-1180	1104	47.621369	N
hsa-mir-1181	5	0.215676	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	20	0.862706	N
hsa-mir-1185-2	30	1.294059	N
hsa-mir-1193	1	0.043135	N
hsa-mir-1197	23	0.992112	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	75	3.235147	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	3	0.129406	N
hsa-mir-1224	379	16.348278	N
hsa-mir-1225	20	0.862706	N
hsa-mir-1226	31	1.337194	N
hsa-mir-1227	2	0.086271	N
hsa-mir-1228	20	0.862706	N
hsa-mir-1229	29	1.250924	N
hsa-mir-1231	3	0.129406	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	4	0.172541	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	7229	311.825067	N
hsa-mir-124-2	7310	315.319027	N
hsa-mir-1243	6	0.258812	N
hsa-mir-124-3	7242	312.385826	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	84	3.623365	N
hsa-mir-1248	5	0.215676	N
hsa-mir-1249	515	22.214678	N
hsa-mir-1250	33	1.423465	N
hsa-mir-1251	102	4.399800	N
hsa-mir-1252	2	0.086271	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	5	0.215676	N
hsa-mir-1254-2	1	0.043135	N
hsa-mir-1255a	7	0.301947	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	142	6.125212	N
hsa-mir-125a	11819	509.816084	N
hsa-mir-125b-1	29348	1265.934718	N
hsa-mir-125b-2	30432	1312.693381	N
hsa-mir-126	40256	1736.454546	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	10	0.431353	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	13	0.560759	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	15	0.647029	N
hsa-mir-1267	1	0.043135	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	14	0.603894	N
hsa-mir-1269b	3	0.129406	N
hsa-mir-127	46362	1999.838674	N
hsa-mir-1270	19	0.819571	N
hsa-mir-1271	147	6.340889	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	1	0.043135	N
hsa-mir-1275	4	0.172541	N
hsa-mir-1276	5	0.215676	N
hsa-mir-1277	18	0.776435	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	45658	1969.471424	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	30754	1326.582947	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	1	0.043135	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	2	0.086271	N
hsa-mir-1287	233	10.050524	N
hsa-mir-1288	5	0.215676	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	16	0.690165	N
hsa-mir-129-1	7788	335.937699	N
hsa-mir-1292	11	0.474488	N
hsa-mir-129-2	8840	381.316032	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	3	0.129406	N
hsa-mir-1295a	11	0.474488	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	1966	84.803995	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	235	10.136795	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	347	14.967948	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
