miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	84790	12205.934367	N
hsa-let-7a-2	84704	12193.554247	Y
hsa-let-7a-3	85202	12265.243778	N
hsa-let-7b	82208	11834.242864	N
hsa-let-7c	46593	6707.289774	Y
hsa-let-7d	2294	330.232497	N
hsa-let-7e	8630	1242.330624	N
hsa-let-7f-1	46082	6633.728830	N
hsa-let-7f-2	46746	6729.314871	N
hsa-let-7g	3196	460.079800	N
hsa-let-7i	2231	321.163340	N
hsa-mir-100	65851	9479.572874	Y
hsa-mir-101-1	64569	9295.022717	N
hsa-mir-101-2	65345	9406.731705	N
hsa-mir-103a-1	62488	8995.452609	Y
hsa-mir-103a-2	63033	9073.908019	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	209	30.086570	N
hsa-mir-105-2	210	30.230525	N
hsa-mir-106a	60	8.637293	Y
hsa-mir-106b	2216	319.004016	N
hsa-mir-107	483	69.530208	Y
hsa-mir-10a	934	134.453859	N
hsa-mir-10b	2420	348.370812	N
hsa-mir-1-1	22	3.167007	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	5	0.719774	N
hsa-mir-1180	404	58.157772	N
hsa-mir-1181	9	1.295594	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	5	0.719774	N
hsa-mir-1185-2	2	0.287910	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	4	0.575820	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	27	3.886782	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	116	16.698766	N
hsa-mir-1225	3	0.431865	N
hsa-mir-1226	7	1.007684	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	6	0.863729	N
hsa-mir-1229	10	1.439549	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	1	0.143955	N
hsa-mir-124-1	1672	240.692561	N
hsa-mir-124-2	1599	230.183855	N
hsa-mir-1243	2	0.287910	N
hsa-mir-124-3	1654	238.101373	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	68	9.788932	N
hsa-mir-1248	6	0.863729	N
hsa-mir-1249	87	12.524075	N
hsa-mir-1250	1	0.143955	N
hsa-mir-1251	38	5.470285	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	0	0.000000	N
hsa-mir-1254-2	0	0.000000	N
hsa-mir-1255a	2	0.287910	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	45	6.477970	N
hsa-mir-125a	2896	416.893336	N
hsa-mir-125b-1	8940	1286.956637	N
hsa-mir-125b-2	9567	1377.216347	N
hsa-mir-126	5071	729.995202	N
hsa-mir-1260a	1	0.143955	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	4	0.575820	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	2	0.287910	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	10	1.439549	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	12	1.727459	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	10006	1440.412540	N
hsa-mir-1270	2	0.287910	N
hsa-mir-1271	18	2.591188	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	1	0.143955	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	8	1.151639	N
hsa-mir-1276	7	1.007684	N
hsa-mir-1277	4	0.575820	N
hsa-mir-1278	1	0.143955	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	10223	1471.650749	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	7898	1136.955651	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	112	16.122947	N
hsa-mir-1288	5	0.719774	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	4	0.575820	N
hsa-mir-129-1	3338	480.521393	N
hsa-mir-1292	2	0.287910	N
hsa-mir-129-2	3574	514.494745	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	1	0.143955	N
hsa-mir-1295a	1	0.143955	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	244	35.124991	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	96	13.819669	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	97	13.963623	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	2	0.287910	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	80	11.516390	N
hsa-mir-1307	4580	659.313355	N
hsa-mir-130a	123	17.706450	N
hsa-mir-130b	109	15.691082	N
hsa-mir-132	2010	289.349311	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	32	4.606556	Y
hsa-mir-133a-2	22	3.167007	Y
hsa-mir-133b	10	1.439549	Y
hsa-mir-134	3749	539.686849	N
hsa-mir-1343	7	1.007684	N
hsa-mir-135a-1	176	25.336059	N
hsa-mir-135a-2	102	14.683398	N
hsa-mir-135b	2	0.287910	N
hsa-mir-136	265	38.148043	N
hsa-mir-137	267	38.435953	N
hsa-mir-138-1	78	11.228481	N
hsa-mir-138-2	66	9.501022	N
hsa-mir-139	4544	654.130980	N
hsa-mir-140	8770	1262.484307	N
hsa-mir-141	6	0.863729	N
hsa-mir-142	771	110.989213	N
hsa-mir-143	189424	27268.509395	N
hsa-mir-144	1071	154.175678	N
hsa-mir-145	1674	240.980471	N
hsa-mir-1468	53	7.629609	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	97	13.963623	N
hsa-mir-146b	515	74.136764	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	0	0.000000	N
hsa-mir-148a	4247	611.376380	N
hsa-mir-148b	445	64.059922	N
hsa-mir-149	1088	156.622911	N
hsa-mir-150	662	95.298131	N
hsa-mir-151a	12262	1765.174752	N
hsa-mir-151b	30	4.318646	N
hsa-mir-152	872	125.528656	N
hsa-mir-153-1	368	52.975396	N
hsa-mir-153-2	2911	419.052659	N
hsa-mir-1537	1	0.143955	N
hsa-mir-1538	1	0.143955	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	47	6.765879	N
hsa-mir-155	201	28.934931	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	524	75.432358	N
hsa-mir-15b	472	67.946704	N
hsa-mir-16-1	993	142.947197	N
hsa-mir-16-2	1067	153.599858	N
hsa-mir-17	1142	164.396474	Y
hsa-mir-181a-1	17676	2544.546478	N
hsa-mir-181a-2	34302	4937.940331	N
hsa-mir-181b-1	2925	421.068027	N
hsa-mir-181b-2	2617	376.729924	N
hsa-mir-181c	2411	347.075218	N
hsa-mir-181d	368	52.975396	N
hsa-mir-182	17269	2485.956841	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	6060	872.366579	N
hsa-mir-184	77	11.084526	N
hsa-mir-185	438	63.052238	N
hsa-mir-186	457	65.787381	N
