miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	52702	11783.497737	N
hsa-let-7a-2	52000	11626.539454	Y
hsa-let-7a-3	52388	11713.291326	N
hsa-let-7b	62277	13924.346108	N
hsa-let-7c	42032	9397.821276	Y
hsa-let-7d	1399	312.798629	N
hsa-let-7e	15190	3396.291044	N
hsa-let-7f-1	25499	5701.252491	N
hsa-let-7f-2	26206	5859.328710	N
hsa-let-7g	3457	772.941286	N
hsa-let-7i	2162	483.395737	N
hsa-mir-100	56882	12718.092639	Y
hsa-mir-101-1	28062	6274.306734	N
hsa-mir-101-2	28133	6290.181432	N
hsa-mir-103a-1	50281	11242.192891	Y
hsa-mir-103a-2	50414	11271.930001	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	49	10.955778	N
hsa-mir-105-2	38	8.496317	N
hsa-mir-106a	108	24.147428	Y
hsa-mir-106b	1727	386.135262	N
hsa-mir-107	318	71.100761	Y
hsa-mir-10a	143968	32189.416003	N
hsa-mir-10b	246126	55030.647111	N
hsa-mir-1-1	12	2.683048	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	7	1.565111	N
hsa-mir-1180	289	64.616729	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	1	0.223587	N
hsa-mir-1185-2	1	0.223587	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	4	0.894349	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	22	4.918921	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	1	0.223587	N
hsa-mir-1224	17	3.800984	N
hsa-mir-1225	3	0.670762	N
hsa-mir-1226	12	2.683048	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	18	4.024571	N
hsa-mir-1229	11	2.459460	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	337	75.348919	N
hsa-mir-124-2	323	72.218697	N
hsa-mir-1243	4	0.894349	N
hsa-mir-124-3	311	69.535649	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	3	0.670762	N
hsa-mir-1248	35	7.825555	N
hsa-mir-1249	37	8.272730	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	64	14.309587	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	0	0.000000	N
hsa-mir-1254-2	1	0.223587	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	5	1.117936	N
hsa-mir-125a	2441	545.776592	N
hsa-mir-125b-1	6183	1382.440259	N
hsa-mir-125b-2	6570	1468.968543	N
hsa-mir-126	5482	1225.705563	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	1	0.223587	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	7	1.565111	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	1	0.223587	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	24	5.366095	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	4	0.894349	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	2159	482.724975	N
hsa-mir-1270	10	2.235873	N
hsa-mir-1271	28	6.260444	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	3	0.670762	N
hsa-mir-1277	11	2.459460	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	993	222.022186	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	764	170.820695	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	125	27.948412	N
hsa-mir-1288	1	0.223587	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	2	0.447175	N
hsa-mir-129-1	318	71.100761	N
hsa-mir-1292	2	0.447175	N
hsa-mir-129-2	394	88.093395	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	1	0.223587	N
hsa-mir-1295a	2	0.447175	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	41	9.167079	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	45	10.061428	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	66	14.756762	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	2	0.447175	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	42	9.390666	N
hsa-mir-1307	3963	886.076459	N
hsa-mir-130a	360	80.491427	N
hsa-mir-130b	170	38.009841	N
hsa-mir-132	567	126.773998	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	9	2.012286	Y
hsa-mir-133a-2	6	1.341524	N
hsa-mir-133b	2	0.447175	Y
hsa-mir-134	761	170.149933	N
hsa-mir-1343	5	1.117936	N
hsa-mir-135a-1	143	31.972983	N
hsa-mir-135a-2	135	30.184285	N
hsa-mir-135b	5	1.117936	N
hsa-mir-136	163	36.444729	N
hsa-mir-137	191	42.705174	N
hsa-mir-138-1	42	9.390666	N
hsa-mir-138-2	33	7.378381	N
hsa-mir-139	812	181.552885	N
hsa-mir-140	4356	973.946267	N
hsa-mir-141	23	5.142508	N
hsa-mir-142	6147	1374.391116	N
hsa-mir-143	82638	18476.807066	N
hsa-mir-144	2228	498.152498	N
hsa-mir-145	361	80.715014	N
hsa-mir-1468	62	13.862412	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	81	18.110571	N
hsa-mir-146b	6637	1483.948892	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	0	0.000000	N
hsa-mir-148a	100018	22362.754291	N
hsa-mir-148b	820	183.341584	N
hsa-mir-149	815	182.223647	N
hsa-mir-150	2439	545.329418	N
hsa-mir-151a	5661	1265.727689	N
hsa-mir-151b	40	8.943492	N
hsa-mir-152	985	220.233488	N
