miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	155298	22156.552253	N
hsa-let-7a-2	155172	22138.575682	Y
hsa-let-7a-3	156442	22319.768108	N
hsa-let-7b	247273	35278.736013	N
hsa-let-7c	121695	17362.371869	Y
hsa-let-7d	2353	335.705337	N
hsa-let-7e	21833	3114.940343	N
hsa-let-7f-1	36309	5180.248656	N
hsa-let-7f-2	36669	5231.610288	N
hsa-let-7g	4328	617.480960	N
hsa-let-7i	4935	704.082379	N
hsa-mir-100	162457	23177.935385	Y
hsa-mir-101-1	116846	16670.559213	N
hsa-mir-101-2	117709	16793.684460	N
hsa-mir-103a-1	37179	5304.372601	Y
hsa-mir-103a-2	37504	5350.740742	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	48	6.848218	N
hsa-mir-105-2	46	6.562875	N
hsa-mir-106a	106	15.123147	Y
hsa-mir-106b	2535	361.671496	N
hsa-mir-107	346	49.364236	Y
hsa-mir-10a	165	23.540748	N
hsa-mir-10b	27644	3944.002695	N
hsa-mir-1-1	10	1.426712	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	2	0.285342	N
hsa-mir-1180	745	106.290045	N
hsa-mir-1181	3	0.428014	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	1	0.142671	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	2	0.285342	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	13	1.854726	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	1	0.142671	N
hsa-mir-1224	34	4.850821	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	24	3.424109	N
hsa-mir-1227	2	0.285342	N
hsa-mir-1228	11	1.569383	N
hsa-mir-1229	9	1.284041	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	1	0.142671	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	167	23.826091	N
hsa-mir-124-2	151	21.543351	N
hsa-mir-1243	1	0.142671	N
hsa-mir-124-3	164	23.398077	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	17	2.425410	N
hsa-mir-1248	2	0.285342	N
hsa-mir-1249	36	5.136163	N
hsa-mir-1250	2	0.285342	N
hsa-mir-1251	494	70.479574	N
hsa-mir-1252	1	0.142671	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	2	0.285342	N
hsa-mir-1254-2	0	0.000000	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	3	0.428014	N
hsa-mir-125a	8938	1275.195199	N
hsa-mir-125b-1	17613	2512.867872	N
hsa-mir-125b-2	18633	2658.392498	N
hsa-mir-126	2629	375.082589	N
hsa-mir-1260a	1	0.142671	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	11	1.569383	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	11	1.569383	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	8	1.141370	N
hsa-mir-1267	1	0.142671	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	0	0.000000	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	4567	651.579377	N
hsa-mir-1270	10	1.426712	N
hsa-mir-1271	91	12.983079	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	5	0.713356	N
hsa-mir-1276	11	1.569383	N
hsa-mir-1277	8	1.141370	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	8826	1259.216025	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	6408	914.237059	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	2	0.285342	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	338	48.222866	N
hsa-mir-1288	4	0.570685	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	4	0.570685	N
hsa-mir-129-1	655	93.449637	N
hsa-mir-1292	3	0.428014	N
hsa-mir-129-2	703	100.297855	N
hsa-mir-1293	1	0.142671	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295a	2	0.285342	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	79	11.271025	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	224	31.958349	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	99	14.124449	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	1	0.142671	N
hsa-mir-1304	6	0.856027	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	124	17.691229	N
hsa-mir-1307	7300	1041.499771	N
hsa-mir-130a	327	46.653483	N
hsa-mir-130b	325	46.368140	N
hsa-mir-132	1375	196.172902	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	9	1.284041	Y
hsa-mir-133a-2	13	1.854726	Y
hsa-mir-133b	5	0.713356	Y
hsa-mir-134	1106	157.794349	N
hsa-mir-1343	10	1.426712	N
hsa-mir-135a-1	195	27.820884	N
hsa-mir-135a-2	177	25.252803	N
hsa-mir-135b	0	0.000000	N
hsa-mir-136	525	74.902381	N
hsa-mir-137	86	12.269723	N
hsa-mir-138-1	44	6.277533	N
hsa-mir-138-2	27	3.852122	N
hsa-mir-139	1568	223.708444	N
hsa-mir-140	8753	1248.801027	N
hsa-mir-141	5	0.713356	N
hsa-mir-142	2324	331.567872	N
hsa-mir-143	33327	4754.803133	N
hsa-mir-144	293	41.802662	N
hsa-mir-145	377	53.787043	N
hsa-mir-1468	26	3.709451	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	44	6.277533	N
hsa-mir-146b	919	131.114834	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	0	0.000000	N
hsa-mir-148a	5446	776.987363	N
hsa-mir-148b	671	95.732376	N
hsa-mir-149	415	59.208549	N
hsa-mir-150	363	51.789646	N
hsa-mir-151a	10292	1468.372006	N
hsa-mir-151b	14	1.997397	N
hsa-mir-152	2242	319.868834	N
hsa-mir-153-1	35	4.993492	N
hsa-mir-153-2	1335	190.466054	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	4	0.570685	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	37	5.278834	N
hsa-mir-155	53	7.561574	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	819	116.847714	N
hsa-mir-15b	219	31.244993	N
hsa-mir-16-1	847	120.842508	N
hsa-mir-16-2	803	114.564975	N
hsa-mir-17	2345	334.563968	Y
hsa-mir-181a-1	30477	4348.190209	N
hsa-mir-181a-2	44345	6326.754431	N
hsa-mir-181b-1	3885	554.277618	N
hsa-mir-181b-2	3885	554.277618	N
hsa-mir-181c	6037	861.306044	N
hsa-mir-181d	586	83.605324	N
hsa-mir-182	18171	2592.478403	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	5482	782.123527	N
hsa-mir-184	1538	219.428308	N
hsa-mir-185	702	100.155183	N
hsa-mir-186	959	136.821682	N
hsa-mir-187	6	0.856027	N
hsa-mir-188	19	2.710753	N
hsa-mir-18a	13	1.854726	N
hsa-mir-18b	3	0.428014	N
hsa-mir-1908	1	0.142671	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	68	9.701642	N
hsa-mir-190b	1	0.142671	N
hsa-mir-191	1364	194.603519	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	37	5.278834	N
hsa-mir-1912	50	7.133560	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	3649	520.607214	Y
hsa-mir-193a	1046	149.234077	N
hsa-mir-193b	239	34.098417	N
hsa-mir-194-1	359	51.218961	N
hsa-mir-194-2	378	53.929714	N
hsa-mir-195	437	62.347315	N
hsa-mir-196a-1	0	0.000000	N
hsa-mir-196a-2	0	0.000000	N
hsa-mir-196b	11	1.569383	N
hsa-mir-197	3573	509.764203	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	29	4.137465	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	99	14.124449	Y
hsa-mir-199a-2	139	19.831297	Y
hsa-mir-199b	193	27.535542	Y
hsa-mir-19a	130	18.547256	N
hsa-mir-19b-1	254	36.238485	N
hsa-mir-19b-2	220	31.387664	N
hsa-mir-200a	18	2.568082	N
hsa-mir-200b	12	1.712054	N
hsa-mir-200c	25	3.566780	N
hsa-mir-202	0	0.000000	N
hsa-mir-203a	187	26.679515	N
hsa-mir-203b	4	0.570685	N
hsa-mir-204	2417	344.836294	N
hsa-mir-205	1	0.142671	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	1	0.142671	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	1151	164.214553	N
