miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	281408	7802.910192	N
hsa-let-7a-2	280748	7784.609644	Y
hsa-let-7a-3	281183	7796.671369	N
hsa-let-7b	234949	6514.690225	N
hsa-let-7c	81586	2262.225064	Y
hsa-let-7d	10952	303.678191	N
hsa-let-7e	17599	487.986896	N
hsa-let-7f-1	82988	2301.099866	N
hsa-let-7f-2	86660	2402.917462	N
hsa-let-7g	9271	257.067249	N
hsa-let-7i	6836	189.549317	N
hsa-mir-100	86230	2390.994378	N
hsa-mir-101-1	54950	1523.659296	N
hsa-mir-101-2	56370	1563.033203	N
hsa-mir-103a-1	247188	6854.054485	Y
hsa-mir-103a-2	247648	6866.809413	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	2058	57.064437	N
hsa-mir-105-2	2076	57.563543	N
hsa-mir-106a	1795	49.771946	Y
hsa-mir-106b	6523	180.870420	N
hsa-mir-107	725	20.102875	Y
hsa-mir-10a	15360	425.903672	N
hsa-mir-10b	2087774	57890.013870	N
hsa-mir-1-1	16	0.443650	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	146	4.048303	N
hsa-mir-1180	692	19.187848	N
hsa-mir-1181	4	0.110912	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	7	0.194097	N
hsa-mir-1185-2	4	0.110912	N
hsa-mir-1193	1	0.027728	N
hsa-mir-1197	1	0.027728	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	25	0.693203	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	73	2.024152	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	21	0.582290	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	23	0.637746	N
hsa-mir-1229	6	0.166369	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	467	12.949024	N
hsa-mir-124-2	466	12.921296	N
hsa-mir-1243	0	0.000000	N
hsa-mir-124-3	481	13.337218	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	5	0.138641	N
hsa-mir-1248	34	0.942756	N
hsa-mir-1249	40	1.109124	N
hsa-mir-1250	14	0.388193	N
hsa-mir-1251	229	6.349736	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	10	0.277281	N
hsa-mir-1254-2	12	0.332737	N
hsa-mir-1255a	4	0.110912	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.027728	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	8456	234.468844	N
hsa-mir-125b-1	28886	800.954002	N
hsa-mir-125b-2	29168	808.773327	N
hsa-mir-126	57024	1581.167383	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	26	0.720931	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	45	1.247765	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	7	0.194097	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	16338	453.021757	N
hsa-mir-1270	69	1.913239	N
hsa-mir-1271	88	2.440073	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	1	0.027728	N
hsa-mir-1276	4	0.110912	N
hsa-mir-1277	28	0.776387	N
hsa-mir-1278	1	0.027728	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	6829	189.355220	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	3637	100.847113	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	1	0.027728	N
hsa-mir-1285-1	1	0.027728	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	1	0.027728	N
hsa-mir-1287	41	1.136852	N
hsa-mir-1288	12	0.332737	N
hsa-mir-1289-1	1	0.027728	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	13	0.360465	N
hsa-mir-129-1	11611	321.951011	N
hsa-mir-1292	13	0.360465	N
hsa-mir-129-2	14513	402.417968	N
hsa-mir-1293	6	0.166369	N
hsa-mir-1294	8	0.221825	N
hsa-mir-1295a	5	0.138641	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	238	6.599289	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	2	0.055456	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	485	13.448130	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	2	0.055456	N
hsa-mir-1305	9	0.249553	N
hsa-mir-1306	170	4.713778	N
hsa-mir-1307	14242	394.903652	N
hsa-mir-130a	977	27.090357	N
hsa-mir-130b	638	17.690530	N
hsa-mir-132	1629	45.169081	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	16	0.443650	Y
hsa-mir-133a-2	16	0.443650	N
hsa-mir-133b	2	0.055456	Y
hsa-mir-134	8902	246.835579	N
hsa-mir-1343	9	0.249553	N
hsa-mir-135a-1	988	27.395366	N
hsa-mir-135a-2	1009	27.977657	N
hsa-mir-135b	4	0.110912	N
hsa-mir-136	804	22.293395	N
hsa-mir-137	82	2.273704	N
hsa-mir-138-1	475	13.170849	N
hsa-mir-138-2	221	6.127911	N
hsa-mir-139	5505	152.643211	N
hsa-mir-140	29510	818.256339	N
hsa-mir-141	26	0.720931	N
hsa-mir-142	5985	165.952700	N
hsa-mir-143	140616	3899.015023	N
hsa-mir-144	1371	38.015230	N
hsa-mir-145	5191	143.936586	N
hsa-mir-1468	56	1.552774	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	583	16.165484	N
hsa-mir-146b	4846	134.370390	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	3	0.083184	N
hsa-mir-148a	27853	772.310871	N
hsa-mir-148b	1896	52.572485	N
hsa-mir-149	791	21.932930	N
hsa-mir-150	1097	30.417730	N
hsa-mir-151a	19896	551.678350	N
hsa-mir-151b	39	1.081396	N
hsa-mir-152	332	9.205730	N
hsa-mir-153-1	632	17.524162	N
hsa-mir-153-2	8964	248.554721	N
hsa-mir-1537	4	0.110912	N
hsa-mir-1538	2	0.055456	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	147	4.076031	N
hsa-mir-155	1747	48.440997	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	7571	209.929473	N
hsa-mir-15b	4063	112.659285	N
hsa-mir-16-1	6555	181.757719	N
hsa-mir-16-2	6705	185.916935	N
hsa-mir-17	12086	335.121861	Y
hsa-mir-181a-1	41793	1158.840636	N
hsa-mir-181a-2	73431	2036.102379	N
hsa-mir-181b-1	6978	193.486707	N
hsa-mir-181b-2	7255	201.167392	N
hsa-mir-181c	6396	177.348951	N
hsa-mir-181d	1679	46.555486	N
hsa-mir-182	485214	13454.064085	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	107781	2988.562740	N
hsa-mir-184	129	3.576925	N
hsa-mir-185	1131	31.360485	N
hsa-mir-186	1551	43.006289	N
hsa-mir-187	74	2.051880	N
hsa-mir-188	45	1.247765	N
hsa-mir-18a	109	3.022363	N
hsa-mir-18b	66	1.830055	N
hsa-mir-1908	2	0.055456	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	25	0.693203	N
hsa-mir-190b	3	0.083184	N
hsa-mir-191	7667	212.591371	N
hsa-mir-1910	1	0.027728	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	1	0.027728	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	4303	119.314030	Y
hsa-mir-193a	404	11.202154	N
hsa-mir-193b	373	10.342583	N
hsa-mir-194-1	796	22.071571	N
hsa-mir-194-2	879	24.373003	N
hsa-mir-195	1696	47.026864	N
hsa-mir-196a-1	160	4.436497	N
hsa-mir-196a-2	269	7.458860	N
hsa-mir-196b	36	0.998212	N
hsa-mir-197	5033	139.555546	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	67	1.857783	N
hsa-mir-198	1	0.027728	N
hsa-mir-199a-1	387	10.730776	Y
hsa-mir-199a-2	545	15.111816	Y
hsa-mir-199b	573	15.888203	Y
hsa-mir-19a	549	15.222729	N
hsa-mir-19b-1	1584	43.921316	N
hsa-mir-19b-2	1447	40.122566	N
hsa-mir-200a	20	0.554562	N
hsa-mir-200b	14	0.388193	N
hsa-mir-200c	377	10.453495	N
hsa-mir-202	1	0.027728	N
hsa-mir-203a	2437	67.573389	N
hsa-mir-203b	21	0.582290	N
hsa-mir-204	264	7.320219	N
hsa-mir-205	9	0.249553	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	7	0.194097	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	6	0.166369	N
hsa-mir-20a	8170	226.538607	N
hsa-mir-20b	7034	195.039481	N
hsa-mir-21	2053500	56939.660846	N
hsa-mir-210	4164	115.459824	N
hsa-mir-211	148	4.103759	N
hsa-mir-2110	17	0.471378	N
hsa-mir-2113	2	0.055456	N
hsa-mir-2114	3	0.083184	N
hsa-mir-2115	63	1.746871	N
hsa-mir-2116	2	0.055456	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	33	0.915027	N
hsa-mir-214	11	0.305009	N
hsa-mir-215	16	0.443650	Y
hsa-mir-216a	12	0.332737	N
hsa-mir-216b	8	0.221825	N
hsa-mir-217	1460	40.483031	N
hsa-mir-218-1	88	2.440073	N
hsa-mir-218-2	72	1.996423	N
hsa-mir-219a-1	146	4.048303	N
hsa-mir-219a-2	64332	1783.804364	N
hsa-mir-219b	11	0.305009	N
hsa-mir-22	822291	22800.570079	N
hsa-mir-221	311	8.623440	N
hsa-mir-222	117	3.244188	N
hsa-mir-223	457	12.671743	N
hsa-mir-224	115	3.188732	N
hsa-mir-2276	6	0.166369	N
hsa-mir-2277	28	0.776387	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	670	18.577829	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	8371	232.111956	Y
hsa-mir-23b	5172	143.409752	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	2405	66.686089	N
hsa-mir-24-2	2255	62.526874	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	281499	7805.433449	N
hsa-mir-2681	7	0.194097	N
hsa-mir-2682	2	0.055456	N
hsa-mir-26a-1	9229	255.902669	N
hsa-mir-26a-2	9617	266.661173	N
hsa-mir-26b	5762	159.769333	N
hsa-mir-27a	4077	113.047479	Y
hsa-mir-27b	8272	229.366873	Y
hsa-mir-28	33086	917.412037	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	274	7.597500	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	59	1.635958	N
hsa-mir-29a	65076	1804.434073	N
hsa-mir-29b-1	7521	208.543068	N
hsa-mir-29b-2	7938	220.105687	Y
hsa-mir-29c	10356	287.152241	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	554	15.361369	N
hsa-mir-301b	25	0.693203	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	0	0.000000	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	1	0.027728	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	6	0.166369	N
hsa-mir-3065	6403	177.543048	N
hsa-mir-3074	380	10.536679	N
hsa-mir-30a	445100	12341.778935	Y
hsa-mir-30b	5140	142.522453	N
hsa-mir-30c-1	6736	186.776506	N
hsa-mir-30c-2	7605	210.872228	N
hsa-mir-30d	58550	1623.480469	N
hsa-mir-30e	104648	2901.690591	Y
hsa-mir-31	18	0.499106	N
hsa-mir-3115	1	0.027728	N
hsa-mir-3116-1	0	0.000000	N
hsa-mir-3116-2	0	0.000000	N
hsa-mir-3117	15	0.415922	N
hsa-mir-3118-1	0	0.000000	N
hsa-mir-3118-2	0	0.000000	N
hsa-mir-3118-3	0	0.000000	N
hsa-mir-3118-4	0	0.000000	N
hsa-mir-3119-1	0	0.000000	N
hsa-mir-3119-2	0	0.000000	N
hsa-mir-3120	0	0.000000	N
hsa-mir-3121	0	0.000000	N
hsa-mir-3122	0	0.000000	N
hsa-mir-3123	0	0.000000	N
hsa-mir-3124	4	0.110912	N
hsa-mir-3125	4	0.110912	N
hsa-mir-3126	3	0.083184	N
hsa-mir-3127	131	3.632382	N
hsa-mir-3128	1	0.027728	N
hsa-mir-3129	0	0.000000	N
hsa-mir-3130-1	3	0.083184	N
hsa-mir-3130-2	4	0.110912	N
hsa-mir-3131	0	0.000000	N
hsa-mir-3132	5	0.138641	N
hsa-mir-3133	0	0.000000	N
hsa-mir-3134	0	0.000000	N
hsa-mir-3135a	0	0.000000	N
hsa-mir-3135b	0	0.000000	N
hsa-mir-3136	4	0.110912	N
hsa-mir-3137	0	0.000000	N
hsa-mir-3138	0	0.000000	N
hsa-mir-3139	1	0.027728	N
hsa-mir-3140	1	0.027728	N
hsa-mir-3141	0	0.000000	N
hsa-mir-3142	0	0.000000	N
hsa-mir-3143	0	0.000000	N
hsa-mir-3144	1	0.027728	N
hsa-mir-3145	0	0.000000	N
hsa-mir-3146	0	0.000000	N
hsa-mir-3147	0	0.000000	N
hsa-mir-3148	0	0.000000	N
hsa-mir-3149	1	0.027728	N
hsa-mir-3150a	0	0.000000	N
hsa-mir-3150b	0	0.000000	N
hsa-mir-3151	20	0.554562	N
hsa-mir-3152	1	0.027728	N
hsa-mir-3153	0	0.000000	N
hsa-mir-3154	0	0.000000	N
hsa-mir-3155a	1	0.027728	N
hsa-mir-3155b	0	0.000000	N
hsa-mir-3156-1	0	0.000000	N
hsa-mir-3156-2	0	0.000000	N
hsa-mir-3156-3	0	0.000000	N
hsa-mir-3157	2	0.055456	N
hsa-mir-3158-1	0	0.000000	N
hsa-mir-3158-2	1	0.027728	N
hsa-mir-3159	0	0.000000	N
hsa-mir-3160-1	0	0.000000	N
hsa-mir-3160-2	0	0.000000	N
hsa-mir-3161	0	0.000000	N
hsa-mir-3162	0	0.000000	N
hsa-mir-3163	0	0.000000	N
hsa-mir-3164	0	0.000000	N
hsa-mir-3165	0	0.000000	N
hsa-mir-3166	0	0.000000	N
hsa-mir-3167	0	0.000000	N
hsa-mir-3168	0	0.000000	N
hsa-mir-3169	0	0.000000	N
hsa-mir-3170	5	0.138641	N
hsa-mir-3171	0	0.000000	N
hsa-mir-3173	8	0.221825	N
hsa-mir-3174	0	0.000000	N
hsa-mir-3175	1	0.027728	N
hsa-mir-3176	0	0.000000	N
hsa-mir-3177	1	0.027728	N
hsa-mir-3178	1	0.027728	N
hsa-mir-3179-1	0	0.000000	N
hsa-mir-3179-2	0	0.000000	N
hsa-mir-3179-3	0	0.000000	N
hsa-mir-3179-4	0	0.000000	N
hsa-mir-3180-1	0	0.000000	N
hsa-mir-3180-2	0	0.000000	N
hsa-mir-3180-3	0	0.000000	N
hsa-mir-3180-4	0	0.000000	N
hsa-mir-3180-5	0	0.000000	N
hsa-mir-3181	1	0.027728	N
hsa-mir-3182	0	0.000000	N
hsa-mir-3183	0	0.000000	N
hsa-mir-3184	0	0.000000	N
