miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	65416	9064.761999	N
hsa-let-7a-2	65370	9058.387732	N
hsa-let-7a-3	65503	9076.817678	N
hsa-let-7b	59706	8273.521461	N
hsa-let-7c	77631	10757.407037	N
hsa-let-7d	4548	630.221010	N
hsa-let-7e	26633	3690.562039	N
hsa-let-7f-1	40490	5610.740695	N
hsa-let-7f-2	41556	5758.457405	N
hsa-let-7g	2646	366.658925	N
hsa-let-7i	3585	496.777115	N
hsa-mir-100	70637	9788.241306	N
hsa-mir-101-1	22971	3183.114955	N
hsa-mir-101-2	23342	3234.524804	N
hsa-mir-103a-1	89951	12464.602032	Y
hsa-mir-103a-2	91055	12617.584441	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	35	4.849986	N
hsa-mir-105-2	48	6.651409	N
hsa-mir-106a	69	9.561401	Y
hsa-mir-106b	2137	296.126275	N
hsa-mir-107	426	59.031256	Y
hsa-mir-10a	1752	242.776431	N
hsa-mir-10b	265931	36850.330547	N
hsa-mir-1-1	2	0.277142	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	6	0.831426	N
hsa-mir-1180	306	42.402733	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	1	0.138571	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	4	0.554284	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	1	0.138571	N
hsa-mir-1224	4	0.554284	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	9	1.247139	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	17	2.355707	N
hsa-mir-1229	4	0.554284	N
hsa-mir-1231	1	0.138571	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	1	0.138571	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	13	1.801423	N
hsa-mir-124-2	13	1.801423	N
hsa-mir-1243	0	0.000000	N
hsa-mir-124-3	8	1.108568	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	4	0.554284	N
hsa-mir-1248	11	1.524281	N
hsa-mir-1249	17	2.355707	N
hsa-mir-1250	2	0.277142	N
hsa-mir-1251	133	18.429946	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	0	0.000000	N
hsa-mir-1254-2	3	0.415713	N
hsa-mir-1255a	3	0.415713	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.138571	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	3654	506.338516	N
hsa-mir-125b-1	9659	1338.457505	N
hsa-mir-125b-2	10480	1452.224314	N
hsa-mir-126	19834	2748.417657	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	24	3.325705	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	17	2.355707	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	1	0.138571	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	1410	195.385142	N
hsa-mir-1270	11	1.524281	N
hsa-mir-1271	71	9.838543	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	3	0.415713	N
hsa-mir-1277	4	0.554284	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	580	80.371193	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	387	53.626986	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	72	9.977114	N
hsa-mir-1288	6	0.831426	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	1	0.138571	N
hsa-mir-129-1	50	6.928551	N
hsa-mir-1292	5	0.692855	N
hsa-mir-129-2	64	8.868545	N
hsa-mir-1293	1	0.138571	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295a	0	0.000000	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	45	6.235696	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	211	29.238486	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	1	0.138571	N
hsa-mir-1305	1	0.138571	N
hsa-mir-1306	69	9.561401	N
hsa-mir-1307	5235	725.419302	N
hsa-mir-130a	463	64.158383	N
hsa-mir-130b	176	24.388500	N
hsa-mir-132	448	62.079818	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	4	0.554284	N
hsa-mir-133a-2	6	0.831426	N
hsa-mir-133b	0	0.000000	N
hsa-mir-134	669	92.704014	N
hsa-mir-1343	0	0.000000	N
hsa-mir-135a-1	70	9.699972	N
hsa-mir-135a-2	84	11.639966	N
hsa-mir-135b	0	0.000000	N
hsa-mir-136	65	9.007116	N
hsa-mir-137	6	0.831426	N
hsa-mir-138-1	11	1.524281	N
hsa-mir-138-2	6	0.831426	N
hsa-mir-139	209	28.961344	N
hsa-mir-140	7296	1011.014179	N
hsa-mir-141	6	0.831426	N
hsa-mir-142	1810	250.813550	N
hsa-mir-143	41549	5757.487408	N
hsa-mir-144	1038	143.836721	N
hsa-mir-145	918	127.208199	N
hsa-mir-1468	74	10.254256	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	46	6.374267	N
hsa-mir-146b	2281	316.080502	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	0	0.000000	N
hsa-mir-148a	15820	2192.193574	N
hsa-mir-148b	1021	141.481014	N
hsa-mir-149	766	106.145403	N
hsa-mir-150	346	47.945574	N
hsa-mir-151a	7119	986.487108	N
hsa-mir-151b	22	3.048562	N
hsa-mir-152	602	83.419755	N
hsa-mir-153-1	46	6.374267	N
hsa-mir-153-2	815	112.935383	N
hsa-mir-1537	1	0.138571	N
hsa-mir-1538	0	0.000000	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	13	1.801423	N
hsa-mir-155	891	123.466781	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	1731	239.866440	N
hsa-mir-15b	1696	235.016454	N
hsa-mir-16-1	2055	284.763451	N
hsa-mir-16-2	2104	291.553431	N
hsa-mir-17	2837	393.125990	Y
hsa-mir-181a-1	13201	1829.276066	N
hsa-mir-181a-2	19740	2735.391981	N
hsa-mir-181b-1	3174	439.824425	N
hsa-mir-181b-2	3290	455.898664	N
hsa-mir-181c	2808	389.107431	N
hsa-mir-181d	835	115.706804	N
hsa-mir-182	134662	18660.251013	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	43223	5989.455299	N
hsa-mir-184	9	1.247139	N
hsa-mir-185	514	71.225505	N
hsa-mir-186	1167	161.712383	N
hsa-mir-187	20	2.771420	N
hsa-mir-188	12	1.662852	N
hsa-mir-18a	39	5.404270	N
hsa-mir-18b	3	0.415713	N
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	63	8.729974	N
hsa-mir-190b	1	0.138571	N
hsa-mir-191	2026	280.744891	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	2210	306.241959	Y
hsa-mir-193a	352	48.777000	N
hsa-mir-193b	249	34.504185	N
hsa-mir-194-1	245	33.949900	N
hsa-mir-194-2	295	40.878452	N
hsa-mir-195	296	41.017023	N
hsa-mir-196a-1	184	25.497068	N
hsa-mir-196a-2	252	34.919898	N
hsa-mir-196b	2050	284.070596	N
hsa-mir-197	2912	403.518817	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	34	4.711415	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	68	9.422830	Y
hsa-mir-199a-2	148	20.508511	Y
hsa-mir-199b	196	27.159920	Y
hsa-mir-19a	94	13.025676	N
hsa-mir-19b-1	196	27.159920	N
hsa-mir-19b-2	161	22.309935	N
hsa-mir-200a	59	8.175690	N
hsa-mir-200b	38	5.265699	N
hsa-mir-200c	93	12.887105	N
hsa-mir-202	1	0.138571	N
hsa-mir-203a	184	25.497068	N
hsa-mir-203b	7	0.969997	N
hsa-mir-204	2080	288.227727	N
hsa-mir-205	0	0.000000	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	0	0.000000	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	1434	198.710846	N
hsa-mir-20b	252	34.919898	N
hsa-mir-21	311448	43157.667772	N
hsa-mir-210	921	127.623912	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	11	1.524281	N
hsa-mir-2113	3	0.415713	N
hsa-mir-2114	152	21.062795	N
hsa-mir-2115	16	2.217136	N
hsa-mir-2116	2	0.277142	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	21	2.909991	N
hsa-mir-214	1	0.138571	N
hsa-mir-215	5	0.692855	Y
hsa-mir-216a	6	0.831426	N
hsa-mir-216b	3	0.415713	N
hsa-mir-217	641	88.824025	N
hsa-mir-218-1	70	9.699972	N
hsa-mir-218-2	68	9.422830	N
hsa-mir-219a-1	189	26.189923	N
hsa-mir-219a-2	16714	2316.076068	N
hsa-mir-219b	7	0.969997	N
hsa-mir-22	275466	38171.605246	N
hsa-mir-221	904	125.268204	N
hsa-mir-222	352	48.777000	N
hsa-mir-223	467	64.712667	N
hsa-mir-224	271	37.552747	N
hsa-mir-2276	3	0.415713	N
hsa-mir-2277	19	2.632849	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	281	38.938457	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	10673	1478.968522	Y
hsa-mir-23b	2202	305.133391	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	3522	488.047141	N
hsa-mir-24-2	3778	523.521322	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	22564	3126.716549	N
hsa-mir-2681	2	0.277142	N
hsa-mir-2682	1	0.138571	N
hsa-mir-26a-1	2809	389.246002	N
hsa-mir-26a-2	2811	389.523144	N
hsa-mir-26b	1761	244.023570	N
hsa-mir-27a	4459	617.888189	Y
hsa-mir-27b	3079	426.660178	Y
hsa-mir-28	11649	1614.213839	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	74	10.254256	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	2	0.277142	N
hsa-mir-29a	31287	4335.471577	N
hsa-mir-29b-1	1670	231.413607	Y
hsa-mir-29b-2	1773	245.686423	Y
hsa-mir-29c	4334	600.566811	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	120	16.628523	N
hsa-mir-301b	8	1.108568	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	0	0.000000	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	1	0.138571	N
hsa-mir-3065	8098	1122.148139	N
hsa-mir-3074	87	12.055679	N
hsa-mir-30a	532816	73832.857850	Y
hsa-mir-30b	1513	209.657957	Y
hsa-mir-30c-1	5147	713.225052	Y
hsa-mir-30c-2	6444	892.951668	N
hsa-mir-30d	21944	3040.802515	N
hsa-mir-30e	58477	8103.217675	Y
hsa-mir-31	3	0.415713	N
hsa-mir-3115	0	0.000000	N
hsa-mir-3116-1	0	0.000000	N
hsa-mir-3116-2	0	0.000000	N
hsa-mir-3117	1	0.138571	N
hsa-mir-3118-1	0	0.000000	N
hsa-mir-3118-2	0	0.000000	N
hsa-mir-3118-3	0	0.000000	N
hsa-mir-3118-4	0	0.000000	N
hsa-mir-3119-1	0	0.000000	N
hsa-mir-3119-2	0	0.000000	N
hsa-mir-3120	0	0.000000	N
hsa-mir-3121	0	0.000000	N
hsa-mir-3122	0	0.000000	N
hsa-mir-3123	0	0.000000	N
hsa-mir-3124	2	0.277142	N
hsa-mir-3125	0	0.000000	N
hsa-mir-3126	0	0.000000	N
hsa-mir-3127	25	3.464276	N
hsa-mir-3128	0	0.000000	N
hsa-mir-3129	0	0.000000	N
hsa-mir-3130-1	6	0.831426	N
hsa-mir-3130-2	6	0.831426	N
hsa-mir-3131	0	0.000000	N
hsa-mir-3132	1	0.138571	N
hsa-mir-3133	0	0.000000	N
hsa-mir-3134	0	0.000000	N
hsa-mir-3135a	2	0.277142	N
hsa-mir-3135b	0	0.000000	N
hsa-mir-3136	1	0.138571	N
hsa-mir-3137	0	0.000000	N
hsa-mir-3138	0	0.000000	N
hsa-mir-3139	0	0.000000	N
hsa-mir-3140	1	0.138571	N
hsa-mir-3141	0	0.000000	N
hsa-mir-3142	0	0.000000	N
hsa-mir-3143	0	0.000000	N
hsa-mir-3144	0	0.000000	N
hsa-mir-3145	2	0.277142	N
hsa-mir-3146	0	0.000000	N
hsa-mir-3147	0	0.000000	N
hsa-mir-3148	0	0.000000	N
hsa-mir-3149	1	0.138571	N
hsa-mir-3150a	1	0.138571	N
hsa-mir-3150b	0	0.000000	N
hsa-mir-3151	3	0.415713	N
hsa-mir-3152	0	0.000000	N
hsa-mir-3153	0	0.000000	N
hsa-mir-3154	0	0.000000	N
hsa-mir-3155a	0	0.000000	N
hsa-mir-3155b	0	0.000000	N
hsa-mir-3156-1	0	0.000000	N
hsa-mir-3156-2	0	0.000000	N
hsa-mir-3156-3	0	0.000000	N
hsa-mir-3157	1	0.138571	N
hsa-mir-3158-1	0	0.000000	N
hsa-mir-3158-2	1	0.138571	N
hsa-mir-3159	0	0.000000	N
hsa-mir-3160-1	0	0.000000	N
hsa-mir-3160-2	0	0.000000	N
hsa-mir-3161	0	0.000000	N
hsa-mir-3162	0	0.000000	N
hsa-mir-3163	0	0.000000	N
hsa-mir-3164	0	0.000000	N
hsa-mir-3165	0	0.000000	N
hsa-mir-3166	0	0.000000	N
hsa-mir-3167	0	0.000000	N
hsa-mir-3168	0	0.000000	N
hsa-mir-3169	0	0.000000	N
hsa-mir-3170	0	0.000000	N
hsa-mir-3171	0	0.000000	N
hsa-mir-3173	4	0.554284	N
hsa-mir-3174	1	0.138571	N
hsa-mir-3175	0	0.000000	N
hsa-mir-3176	1	0.138571	N
hsa-mir-3177	3	0.415713	N
hsa-mir-3178	0	0.000000	N
hsa-mir-3179-1	0	0.000000	N
hsa-mir-3179-2	0	0.000000	N
hsa-mir-3179-3	0	0.000000	N
hsa-mir-3179-4	0	0.000000	N
hsa-mir-3180-1	0	0.000000	N
hsa-mir-3180-2	0	0.000000	N
hsa-mir-3180-3	0	0.000000	N
hsa-mir-3180-4	0	0.000000	N
hsa-mir-3180-5	0	0.000000	N
hsa-mir-3181	0	0.000000	N
hsa-mir-3182	0	0.000000	N
hsa-mir-3183	1	0.138571	N
