miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	178637	26867.175202	N
hsa-let-7a-2	179021	26924.929169	Y
hsa-let-7a-3	179855	27050.363564	N
hsa-let-7b	204043	30688.261837	N
hsa-let-7c	72158	10852.632032	Y
hsa-let-7d	2495	375.250380	N
hsa-let-7e	16641	2502.822274	N
hsa-let-7f-1	57646	8670.013389	N
hsa-let-7f-2	57649	8670.464592	N
hsa-let-7g	6603	993.097499	N
hsa-let-7i	2983	448.646045	N
hsa-mir-100	109290	16437.320252	Y
hsa-mir-101-1	107417	16155.619265	N
hsa-mir-101-2	108456	16311.885857	N
hsa-mir-103a-1	48875	7350.846622	Y
hsa-mir-103a-2	49025	7373.406765	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	194	29.177785	N
hsa-mir-105-2	174	26.169766	N
hsa-mir-106a	113	16.995308	Y
hsa-mir-106b	3507	527.456145	N
hsa-mir-107	596	89.638969	Y
hsa-mir-10a	224	33.689814	N
hsa-mir-10b	73202	11009.650628	N
hsa-mir-1-1	15	2.256014	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	25	3.760024	N
hsa-mir-1180	340	51.136324	N
hsa-mir-1181	2	0.300802	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	2	0.300802	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	2	0.300802	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	22	3.308821	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	60	9.024057	N
hsa-mir-1225	2	0.300802	N
hsa-mir-1226	16	2.406415	N
hsa-mir-1227	1	0.150401	N
hsa-mir-1228	16	2.406415	N
hsa-mir-1229	17	2.556816	N
hsa-mir-1231	1	0.150401	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	2	0.300802	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	726	109.191093	N
hsa-mir-124-2	779	117.162343	N
hsa-mir-1243	5	0.752005	N
hsa-mir-124-3	704	105.882272	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	18	2.707217	N
hsa-mir-1248	11	1.654410	N
hsa-mir-1249	153	23.011346	N
hsa-mir-1250	25	3.760024	N
hsa-mir-1251	189	28.425780	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	2	0.300802	N
hsa-mir-1254-2	1	0.150401	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	12	1.804811	N
hsa-mir-125a	2859	429.996327	N
hsa-mir-125b-1	11021	1657.568913	N
hsa-mir-125b-2	12044	1811.429089	N
hsa-mir-126	7469	1123.344725	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	3	0.451203	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	2	0.300802	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	8	1.203208	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	0	0.000000	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	7141	1074.013212	N
hsa-mir-1270	17	2.556816	N
hsa-mir-1271	81	12.182477	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	6	0.902406	N
hsa-mir-1276	7	1.052807	N
hsa-mir-1277	14	2.105613	N
hsa-mir-1278	2	0.300802	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	7673	1154.026519	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	5646	849.163786	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	1	0.150401	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	1	0.150401	N
hsa-mir-1287	567	85.277341	N
hsa-mir-1288	4	0.601604	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	10	1.504010	N
hsa-mir-129-1	885	133.104844	N
hsa-mir-1292	1	0.150401	N
hsa-mir-129-2	939	141.226496	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	2	0.300802	N
hsa-mir-1295a	0	0.000000	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	396	59.558778	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	27	4.060826	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	83	12.483279	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	1	0.150401	N
hsa-mir-1304	4	0.601604	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	152	22.860945	N
hsa-mir-1307	7986	1201.102018	N
hsa-mir-130a	386	58.054768	N
hsa-mir-130b	180	27.072172	N
hsa-mir-132	2471	371.640757	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	47	7.068845	Y
hsa-mir-133a-2	24	3.609623	Y
hsa-mir-133b	24	3.609623	Y
hsa-mir-134	1861	279.896175	N
hsa-mir-1343	17	2.556816	N
hsa-mir-135a-1	282	42.413069	N
hsa-mir-135a-2	183	27.523375	N
hsa-mir-135b	5	0.752005	N
hsa-mir-136	839	126.186400	N
hsa-mir-137	361	54.294744	N
hsa-mir-138-1	122	18.348916	N
hsa-mir-138-2	67	10.076864	N
hsa-mir-139	2640	397.058518	N
hsa-mir-140	14521	2183.972252	N
hsa-mir-141	0	0.000000	N
hsa-mir-142	1819	273.579335	N
hsa-mir-143	74992	11278.868335	N
hsa-mir-144	1131	170.103479	N
hsa-mir-145	932	140.173689	N
hsa-mir-1468	24	3.609623	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	185	27.824176	N
hsa-mir-146b	500	75.200477	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	1	0.150401	N
hsa-mir-148a	3925	590.323744	N
hsa-mir-148b	1054	158.522605	N
hsa-mir-149	529	79.562105	N
hsa-mir-150	406	61.062787	N
hsa-mir-151a	20272	3048.928138	N
hsa-mir-151b	48	7.219246	N
hsa-mir-152	1129	169.802677	N
hsa-mir-153-1	298	44.819484	N
hsa-mir-153-2	2352	353.743044	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	3	0.451203	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	102	15.340897	N
hsa-mir-155	101	15.190496	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	1323	198.980462	N
hsa-mir-15b	515	77.456491	N
hsa-mir-16-1	1648	247.860772	N
hsa-mir-16-2	1725	259.441645	N
hsa-mir-17	2953	444.134017	Y
hsa-mir-181a-1	57863	8702.650396	N
hsa-mir-181a-2	73334	11029.503554	N
hsa-mir-181b-1	8989	1351.954175	N
hsa-mir-181b-2	8719	1311.345917	N
hsa-mir-181c	5847	879.394377	N
hsa-mir-181d	511	76.854887	N
hsa-mir-182	5206	782.987366	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	1580	237.633507	N
hsa-mir-184	302	45.421088	N
hsa-mir-185	1313	197.476452	N
hsa-mir-186	1083	162.884233	N
hsa-mir-187	10	1.504010	N
hsa-mir-188	29	4.361628	N
hsa-mir-18a	45	6.768043	Y
hsa-mir-18b	8	1.203208	Y
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	147	22.108940	N
hsa-mir-190b	1	0.150401	N
hsa-mir-191	1672	251.470395	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	1	0.150401	N
hsa-mir-1913	1	0.150401	N
hsa-mir-1914	1	0.150401	N
hsa-mir-1915	1	0.150401	N
hsa-mir-192	2527	380.063211	Y
hsa-mir-193a	432	64.973212	N
hsa-mir-193b	351	52.790735	N
hsa-mir-194-1	326	49.030711	N
hsa-mir-194-2	347	52.189131	N
hsa-mir-195	527	79.261303	N
hsa-mir-196a-1	0	0.000000	N
hsa-mir-196a-2	1	0.150401	N
hsa-mir-196b	24	3.609623	N
hsa-mir-197	5330	801.637084	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	63	9.475260	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	82	12.332878	Y
hsa-mir-199a-2	140	21.056134	Y
hsa-mir-199b	168	25.267360	Y
hsa-mir-19a	145	21.808138	N
hsa-mir-19b-1	466	70.086845	N
hsa-mir-19b-2	408	61.363589	N
hsa-mir-200a	30	4.512029	N
hsa-mir-200b	19	2.857618	N
hsa-mir-200c	20	3.008019	N
hsa-mir-202	0	0.000000	N
hsa-mir-203a	586	88.134959	N
hsa-mir-203b	23	3.459222	N
hsa-mir-204	258	38.803446	N
hsa-mir-205	2	0.300802	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	343	51.587527	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	5	0.752005	N
hsa-mir-20a	1380	207.553316	N
hsa-mir-20b	384	57.753966	N
hsa-mir-21	79400	11941.835740	N
hsa-mir-210	615	92.496587	N
hsa-mir-211	2	0.300802	N
hsa-mir-2110	24	3.609623	N
hsa-mir-2113	11	1.654410	N
hsa-mir-2114	5	0.752005	N
hsa-mir-2115	3	0.451203	N
hsa-mir-2116	5	0.752005	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	86	12.934482	N
hsa-mir-214	1	0.150401	N
hsa-mir-215	6	0.902406	Y
hsa-mir-216a	4	0.601604	N
hsa-mir-216b	7	1.052807	N
hsa-mir-217	167	25.116959	N
hsa-mir-218-1	256	38.502644	N
hsa-mir-218-2	261	39.254649	N
hsa-mir-219a-1	2468	371.189554	N
hsa-mir-219a-2	114676	17247.379790	N
hsa-mir-219b	2	0.300802	N
hsa-mir-22	321447	48345.935429	N
hsa-mir-221	333	50.083518	N
hsa-mir-222	59	8.873656	N
hsa-mir-223	767	115.357532	N
hsa-mir-224	0	0.000000	N
hsa-mir-2276	5	0.752005	N
hsa-mir-2277	8	1.203208	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	663	99.715832	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	3676	552.873907	Y
hsa-mir-23b	6873	1033.705756	Y
hsa-mir-23c	2	0.300802	N
hsa-mir-24-1	4562	686.129152	N
hsa-mir-24-2	4572	687.633161	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	28649	4308.836928	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	9	1.353609	N
hsa-mir-26a-1	11839	1780.596893	N
hsa-mir-26a-2	11688	1757.886349	N
hsa-mir-26b	6819	1025.584105	N
hsa-mir-27a	3315	498.579162	Y
hsa-mir-27b	18647	2804.526587	Y
hsa-mir-28	7362	1107.251823	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	38	5.715236	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	22	3.308821	N
hsa-mir-29a	81045	12189.245309	N
hsa-mir-29b-1	3262	490.607912	Y
hsa-mir-29b-2	3640	547.459472	Y
hsa-mir-29c	23828	3583.753930	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	205	30.832196	N
hsa-mir-301b	5	0.752005	N
hsa-mir-302a	1	0.150401	N
hsa-mir-302b	4	0.601604	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	1	0.150401	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	2	0.300802	N
hsa-mir-3065	554	83.322128	N
hsa-mir-3074	22	3.308821	N
hsa-mir-30a	144294	21701.955242	Y
hsa-mir-30b	1853	278.692968	Y
hsa-mir-30c-1	1724	259.291245	Y
hsa-mir-30c-2	2182	328.174881	Y
hsa-mir-30d	13118	1972.959713	N
hsa-mir-30e	59546	8955.775201	Y
hsa-mir-31	10	1.504010	N
hsa-mir-3115	0	0.000000	N
hsa-mir-3116-1	0	0.000000	N
hsa-mir-3116-2	0	0.000000	N
hsa-mir-3117	13	1.955212	N
hsa-mir-3118-1	0	0.000000	N
hsa-mir-3118-2	0	0.000000	N
hsa-mir-3118-3	0	0.000000	N
hsa-mir-3118-4	0	0.000000	N
hsa-mir-3119-1	0	0.000000	N
hsa-mir-3119-2	0	0.000000	N
hsa-mir-3120	2	0.300802	N
hsa-mir-3121	0	0.000000	N
hsa-mir-3122	0	0.000000	N
hsa-mir-3123	0	0.000000	N
hsa-mir-3124	4	0.601604	N
hsa-mir-3125	3	0.451203	N
hsa-mir-3126	0	0.000000	N
hsa-mir-3127	20	3.008019	N
hsa-mir-3128	0	0.000000	N
hsa-mir-3129	1	0.150401	N
hsa-mir-3130-1	3	0.451203	N
